SUBJECT,RELATION,OBJECT,SCORE
840,similarTo,457,0.7123552123552124
840,similarTo,552,0.6583011583011583
840,similarTo,79,0.9034749034749034
840,similarTo,733,0.5222007722007722
840,similarTo,313,0.8494208494208494
840,similarTo,877,0.5646718146718147
840,similarTo,616,0.5222007722007722
840,similarTo,322,0.888996138996139
840,similarTo,948,0.9343629343629344
840,similarTo,928,0.611003861003861
840,similarTo,46,0.918918918918919
840,similarTo,626,0.5723938223938224
840,similarTo,712,0.8301158301158301
840,similarTo,828,0.918918918918919
840,similarTo,329,0.5125482625482626
840,similarTo,35,0.5752895752895753
840,similarTo,643,0.7306949806949807
840,similarTo,644,0.640926640926641
840,similarTo,101,0.8494208494208494
840,similarTo,231,0.7306949806949807
840,similarTo,543,0.611003861003861
840,similarTo,820,0.9874517374517374
840,similarTo,952,0.7847490347490348
840,similarTo,681,0.640926640926641
840,similarTo,528,0.5222007722007722
840,similarTo,100,0.5453667953667953
840,similarTo,330,0.5762548262548263
840,similarTo,25,0.86003861003861
840,similarTo,818,0.9633204633204633
840,similarTo,634,0.888996138996139
840,similarTo,878,0.7818532818532818
840,similarTo,406,0.5453667953667953
840,similarTo,132,0.833011583011583
840,similarTo,290,0.8494208494208494
840,similarTo,852,0.9922779922779923
840,similarTo,417,0.7084942084942085
840,similarTo,766,0.5067567567567568
840,similarTo,724,0.5762548262548263
840,similarTo,77,0.5222007722007722
840,similarTo,200,0.944015444015444
840,similarTo,885,0.997104247104247
840,similarTo,573,0.9372586872586872
840,similarTo,157,0.7306949806949807
840,similarTo,512,0.640926640926641
840,similarTo,834,0.9546332046332047
840,similarTo,104,0.640926640926641
840,similarTo,289,0.6351351351351351
840,similarTo,409,0.6920849420849421
840,similarTo,304,0.7567567567567568
840,similarTo,213,0.9034749034749034
840,similarTo,791,0.7886100386100386
840,similarTo,444,0.5762548262548263
840,similarTo,52,0.888996138996139
840,similarTo,652,0.5762548262548263
840,similarTo,390,0.747104247104247
840,similarTo,803,0.9961389961389961
840,similarTo,236,0.9498069498069498
840,similarTo,323,0.7442084942084942
840,similarTo,899,0.747104247104247
840,similarTo,957,0.7837837837837838
840,similarTo,56,0.7857142857142857
840,similarTo,309,0.7567567567567568
840,similarTo,915,0.888996138996139
840,similarTo,31,0.6583011583011583
840,similarTo,844,0.9797297297297297
840,similarTo,757,0.9276061776061776
840,similarTo,519,0.5125482625482626
840,similarTo,625,0.7123552123552124
840,similarTo,665,0.6235521235521235
840,similarTo,918,0.5723938223938224
840,similarTo,110,0.5453667953667953
840,similarTo,117,0.86003861003861
840,similarTo,54,0.747104247104247
840,similarTo,801,0.8465250965250966
840,similarTo,207,0.918918918918919
840,similarTo,414,0.5222007722007722
840,similarTo,695,0.6766409266409267
840,similarTo,227,0.7306949806949807
840,similarTo,140,0.747104247104247
840,similarTo,579,0.5598455598455598
840,similarTo,335,0.6235521235521235
840,similarTo,851,0.9768339768339769
840,similarTo,882,0.7113899613899614
840,similarTo,23,0.5945945945945946
840,similarTo,731,0.888996138996139
840,similarTo,70,0.9092664092664092
840,similarTo,466,0.7567567567567568
840,similarTo,893,0.5723938223938224
840,similarTo,10,0.7886100386100386
840,similarTo,240,0.9092664092664092
840,similarTo,777,0.7306949806949807
840,similarTo,835,0.9913127413127413
840,similarTo,89,0.6583011583011583
840,similarTo,364,0.8494208494208494
840,similarTo,783,0.7306949806949807
840,similarTo,680,0.5945945945945946
840,similarTo,262,0.8745173745173745
840,similarTo,133,0.7538610038610039
840,similarTo,278,0.5125482625482626
840,similarTo,224,0.7567567567567568
840,similarTo,664,0.86003861003861
840,similarTo,672,0.640926640926641
840,similarTo,26,0.9372586872586872
840,similarTo,687,0.918918918918919
840,similarTo,288,0.611003861003861
840,similarTo,569,0.7886100386100386
840,similarTo,340,0.747104247104247
840,similarTo,738,0.5945945945945946
840,similarTo,590,0.7123552123552124
840,similarTo,601,0.9285714285714286
840,similarTo,348,0.7123552123552124
840,similarTo,199,0.5222007722007722
840,similarTo,550,0.7306949806949807
840,similarTo,418,0.5453667953667953
840,similarTo,635,0.7123552123552124
840,similarTo,795,0.7123552123552124
840,similarTo,642,0.7857142857142857
840,similarTo,799,0.9768339768339769
840,similarTo,174,0.5453667953667953
840,similarTo,566,0.8127413127413128
840,similarTo,230,0.5453667953667953
840,similarTo,81,0.640926640926641
840,similarTo,320,0.6920849420849421
840,similarTo,926,0.8716216216216216
840,similarTo,584,0.7567567567567568
840,similarTo,790,0.6583011583011583
840,similarTo,435,0.7567567567567568
840,similarTo,146,0.5762548262548263
840,similarTo,509,0.6920849420849421
840,similarTo,272,0.7886100386100386
840,similarTo,321,0.9555984555984556
840,similarTo,870,0.8822393822393823
840,similarTo,949,0.7886100386100386
840,similarTo,787,0.7886100386100386
840,similarTo,485,0.7306949806949807
840,similarTo,76,0.6766409266409267
840,similarTo,32,0.5405405405405406
840,similarTo,853,0.8803088803088803
840,similarTo,879,0.944015444015444
840,similarTo,608,0.7567567567567568
840,similarTo,331,0.6766409266409267
840,similarTo,802,0.997104247104247
840,similarTo,27,0.9083011583011583
840,similarTo,861,0.9806949806949807
840,similarTo,700,0.918918918918919
840,similarTo,941,0.61003861003861
840,similarTo,854,0.9826254826254827
840,similarTo,617,0.4980694980694981
840,similarTo,939,0.9092664092664092
840,similarTo,187,0.6766409266409267
840,similarTo,308,0.5762548262548263
840,similarTo,324,0.6583011583011583
840,similarTo,639,0.888996138996139
840,similarTo,895,0.5762548262548263
840,similarTo,293,0.7886100386100386
840,similarTo,495,0.7123552123552124
840,similarTo,362,0.8494208494208494
840,similarTo,356,0.888996138996139
840,similarTo,307,0.6920849420849421
840,similarTo,136,0.5222007722007722
840,similarTo,425,0.7538610038610039
840,similarTo,890,0.5077220077220077
840,similarTo,927,0.747104247104247
840,similarTo,511,0.6235521235521235
840,similarTo,398,0.5598455598455598
840,similarTo,80,0.6583011583011583
840,similarTo,806,0.9739382239382239
840,similarTo,476,0.86003861003861
840,similarTo,559,0.6920849420849421
840,similarTo,248,0.8735521235521235
840,similarTo,523,0.4980694980694981
840,similarTo,678,0.6920849420849421
840,similarTo,709,0.5945945945945946
840,similarTo,454,0.7741312741312741
840,similarTo,66,0.4980694980694981
840,similarTo,703,0.6235521235521235
840,similarTo,900,0.6235521235521235
840,similarTo,252,0.918918918918919
840,similarTo,256,0.6766409266409267
840,similarTo,737,0.86003861003861
840,similarTo,824,0.9305019305019305
840,similarTo,103,0.4980694980694981
840,similarTo,762,0.9092664092664092
840,similarTo,792,0.7306949806949807
840,similarTo,825,0.9488416988416989
840,similarTo,169,0.8127413127413128
840,similarTo,455,0.5694980694980695
840,similarTo,45,0.7442084942084942
840,similarTo,723,0.7123552123552124
840,similarTo,447,0.9092664092664092
840,similarTo,558,0.8194980694980695
840,similarTo,260,0.7857142857142857
840,similarTo,352,0.6351351351351351
840,similarTo,727,0.5453667953667953
840,similarTo,871,0.9333976833976834
840,similarTo,159,0.5723938223938224
840,similarTo,650,0.6920849420849421
840,similarTo,785,0.7123552123552124
840,similarTo,751,0.7741312741312741
840,similarTo,903,0.6766409266409267
840,similarTo,465,0.747104247104247
840,similarTo,591,0.9092664092664092
840,similarTo,63,0.6032818532818532
840,similarTo,353,0.9083011583011583
840,similarTo,401,0.5762548262548263
840,similarTo,479,0.5125482625482626
840,similarTo,391,0.5125482625482626
840,similarTo,494,0.6583011583011583
840,similarTo,753,0.7306949806949807
840,similarTo,114,0.6920849420849421
840,similarTo,706,0.7306949806949807
840,similarTo,334,0.6187258687258688
840,similarTo,162,0.6235521235521235
840,similarTo,586,0.5666023166023166
840,similarTo,815,0.9768339768339769
840,similarTo,865,0.611003861003861
840,similarTo,88,0.6225868725868726
840,similarTo,921,0.7886100386100386
840,similarTo,99,0.5222007722007722
840,similarTo,720,0.6920849420849421
840,similarTo,864,0.6032818532818532
840,similarTo,188,0.7567567567567568
840,similarTo,427,0.833011583011583
840,similarTo,111,0.7287644787644788
840,similarTo,636,0.7857142857142857
840,similarTo,829,0.9498069498069498
840,similarTo,64,0.4980694980694981
840,similarTo,375,0.888996138996139
840,similarTo,430,0.9372586872586872
840,similarTo,556,0.7306949806949807
840,similarTo,37,0.7306949806949807
840,similarTo,274,0.9092664092664092
840,similarTo,577,0.9276061776061776
840,similarTo,648,0.9372586872586872
840,similarTo,647,0.4980694980694981
840,similarTo,545,0.8494208494208494
840,similarTo,542,0.61003861003861
840,similarTo,605,0.747104247104247
840,similarTo,53,0.7886100386100386
840,similarTo,848,0.9652509652509652
840,similarTo,539,0.918918918918919
840,similarTo,621,0.7287644787644788
840,similarTo,711,0.6032818532818532
840,similarTo,938,0.9092664092664092
840,similarTo,193,0.5762548262548263
840,similarTo,812,0.9498069498069498
840,similarTo,460,0.6583011583011583
840,similarTo,867,0.9700772200772201
840,similarTo,149,0.5222007722007722
840,similarTo,125,0.8494208494208494
840,similarTo,384,0.888996138996139
840,similarTo,243,0.7306949806949807
840,similarTo,336,0.6766409266409267
840,similarTo,925,0.7567567567567568
840,similarTo,6,0.7567567567567568
840,similarTo,235,0.5945945945945946
840,similarTo,760,0.86003861003861
840,similarTo,94,0.7567567567567568
840,similarTo,741,0.946911196911197
840,similarTo,907,0.5723938223938224
840,similarTo,451,0.7306949806949807
840,similarTo,670,0.4980694980694981
840,similarTo,962,1.0
840,similarTo,965,0.5627413127413128
840,similarTo,966,0.5347490347490348
840,similarTo,969,0.806949806949807
840,similarTo,973,0.640926640926641
840,similarTo,982,0.5347490347490348
840,similarTo,992,0.86003861003861
840,similarTo,993,0.8716216216216216
840,similarTo,1007,0.5347490347490348
840,similarTo,1009,0.5347490347490348
840,similarTo,1010,0.5347490347490348
840,similarTo,1018,0.5347490347490348
840,similarTo,1020,0.5347490347490348
840,similarTo,1033,0.806949806949807
840,similarTo,1035,0.806949806949807
840,similarTo,1037,0.5347490347490348
